seasonal_year,sellers_locality,vessel_type,field_code,longitude,latitude
2012,Sisimiut,water,LG019,-53.375,69.1875
2012,Sisimiut,water,LE023,-52.375,68.9375
2012,Sisimiut,water,LE025,-51.875,68.9375
2012,Sisimiut,water,KG019,-53.375,66.8125
2012,Sisimiut,water,LL026,-51.625,69.6875
2012,Sisimiut,water,LK026,-51.625,69.5625
2012,Sisimiut,water,LB020,-53.125,68.6875
2012,Sisimiut,water,JD025,-51.875,64.0625
2012,Sisimiut,water,LS017,-53.875,70.3125
2012,Sisimiut,water,LK025,-51.875,69.5625
2012,Sisimiut,water,LJ024,-52.125,69.4375
2012,Sisimiut,water,LG018,-53.625,69.1875
2012,Sisimiut,water,LD025,-51.875,68.8125
2012,Sisimiut,water,JH026,-51.625,64.5625
2012,Sisimiut,water,HP029,-50.875,62.9375
2012,Sisimiut,water,LR020,-53.125,70.1875
2012,Sisimiut,water,LK027,-51.375,69.5625
2012,Sisimiut,water,LL025,-51.875,69.6875
2012,Sisimiut,water,LG020,-53.125,69.1875
2012,Sisimiut,water,LH016,-54.125,69.3125
2012,Sisimiut,water,KV019,-53.375,68.1875
2012,Sisimiut,water,HN029,-50.875,62.8125
2012,Sisimiut,water,LJ023,-52.375,69.4375
2012,Sisimiut,water,LM024,-52.125,69.8125
2012,Sisimiut,water,KT028,-51.125,68.0625
2012,Sisimiut,water,HP032,-50.125,62.9375
2012,Sisimiut,water,LB024,-52.125,68.6875
2012,Sisimiut,water,JG026,-51.625,64.4375
2012,Sisimiut,water,LH022,-52.625,69.3125
2012,Sisimiut,water,JE027,-51.375,64.1875
2012,Sisimiut,water,LB027,-51.375,68.6875
2012,Sisimiut,water,JV017,-53.875,65.8125
2012,Sisimiut,water,LJ026,-51.625,69.4375
2012,Sisimiut,water,JE026,-51.625,64.1875
2012,Sisimiut,water,JF026,-51.625,64.3125
2012,Sisimiut,water,JT020,-53.125,65.6875
2012,Sisimiut,water,LF018,-53.625,69.0625
2012,Sisimiut,water,LA026,-51.625,68.5625
2012,Sisimiut,water,LT014,-54.625,70.4375
2012,Sisimiut,water,LR019,-53.375,70.1875
2012,Sisimiut,water,JX020,-53.125,65.9375
2012,Sisimiut,water,LT013,-54.875,70.4375
2012,Sisimiut,water,LH021,-52.875,69.3125
2012,Sisimiut,water,LD027,-51.375,68.8125
2012,Sisimiut,water,KG016,-54.125,66.8125
2012,Sisimiut,water,KF016,-54.125,66.6875
2012,Sisimiut,water,LS013,-54.875,70.3125
2012,Sisimiut,water,LK023,-52.375,69.5625
2012,Sisimiut,water,LH020,-53.125,69.3125
2012,Sisimiut,water,LP024,-52.125,70.0625
2012,Sisimiut,water,LT016,-54.125,70.4375
2012,Sisimiut,water,LS016,-54.125,70.3125
2012,Sisimiut,water,LS015,-54.375,70.3125
2012,Sisimiut,water,LR022,-52.625,70.1875
2012,Sisimiut,water,LD028,-51.125,68.8125
2012,Sisimiut,water,KH021,-52.875,66.9375
2012,Sisimiut,water,LB025,-51.875,68.6875
2012,Sisimiut,water,LJ027,-51.375,69.4375
2012,Sisimiut,water,LG030,-50.625,69.1875
2012,Sisimiut,water,KE016,-54.125,66.5625
2012,Sisimiut,water,LD022,-52.625,68.8125
2012,Sisimiut,water,LD023,-52.375,68.8125
2012,Sisimiut,water,LD026,-51.625,68.8125
2012,Sisimiut,water,JB026,-51.625,63.9375
2012,Sisimiut,water,LA027,-51.375,68.5625
2012,Sisimiut,water,KF015,-54.375,66.6875
2012,Sisimiut,water,KH016,-54.125,66.9375
2012,Sisimiut,water,KH017,-53.875,66.9375
2012,Sisimiut,water,LN028,-51.125,69.9375
2012,Sisimiut,water,LF024,-52.125,69.0625
2012,Sisimiut,water,LG016,-54.125,69.1875
2012,Sisimiut,water,LE026,-51.625,68.9375
2012,Sisimiut,water,KZ018,-53.625,68.4375
2012,Sisimiut,water,KX015,-54.375,68.3125
2012,Sisimiut,water,LS014,-54.625,70.3125
2012,Sisimiut,water,LE022,-52.625,68.9375
2012,Sisimiut,water,LH024,-52.125,69.3125
2012,Sisimiut,water,LF021,-52.875,69.0625
2012,Sisimiut,water,LD015,-54.375,68.8125
2012,Sisimiut,water,KE015,-54.375,66.5625
2012,Sisimiut,water,LH028,-51.125,69.3125
2012,Sisimiut,water,KF018,-53.625,66.6875
2012,Sisimiut,water,HP028,-51.125,62.9375
2012,Sisimiut,water,LG028,-51.125,69.1875
2012,Sisimiut,water,JV018,-53.625,65.8125
2012,Sisimiut,water,KV017,-53.875,68.1875
2012,Sisimiut,water,KZ017,-53.875,68.4375
2012,Sisimiut,water,KV016,-54.125,68.1875
2012,Sisimiut,water,JT018,-53.625,65.6875
2012,Sisimiut,water,LH026,-51.625,69.3125
2012,Sisimiut,water,KZ016,-54.125,68.4375
2012,Sisimiut,water,KT016,-54.125,68.0625
2012,Sisimiut,water,LA016,-54.125,68.5625
2012,Sisimiut,water,KE017,-53.875,66.5625
2012,Sisimiut,water,JG027,-51.375,64.4375
2012,Sisimiut,water,JF024,-52.125,64.3125
2012,Sisimiut,water,JE025,-51.875,64.1875
2012,Sisimiut,water,LB019,-53.375,68.6875
2012,Sisimiut,water,LA018,-53.625,68.5625
2012,Sisimiut,water,LG021,-52.875,69.1875
2012,Sisimiut,water,LB017,-53.875,68.6875
2012,Sisimiut,water,LA024,-52.125,68.5625
2012,Sisimiut,water,JD026,-51.625,64.0625
2012,Sisimiut,water,JE024,-52.125,64.1875
2012,Sisimiut,water,LD024,-52.125,68.8125
2012,Sisimiut,water,LH019,-53.375,69.3125
2012,Sisimiut,water,LJ029,-50.875,69.4375
2012,Sisimiut,water,LF025,-51.875,69.0625
2012,Sisimiut,water,LE027,-51.375,68.9375
2012,Sisimiut,water,LH025,-51.875,69.3125
2012,Sisimiut,water,JX018,-53.625,65.9375
2012,Sisimiut,water,LT015,-54.375,70.4375
2012,Sisimiut,water,KX018,-53.625,68.3125
2012,Sisimiut,water,LH023,-52.375,69.3125
2012,Sisimiut,water,KX019,-53.375,68.3125
2012,Sisimiut,water,LK028,-51.125,69.5625
2012,Sisimiut,water,HZ026,-51.625,63.6875
2012,Sisimiut,water,JF025,-51.875,64.3125
2012,Sisimiut,water,JJ030,-50.625,64.6875
2012,Sisimiut,water,LP025,-51.875,70.0625
2012,Sisimiut,water,LN023,-52.375,69.9375
2012,Sisimiut,water,LN022,-52.625,69.9375
2012,Sisimiut,water,JE028,-51.125,64.1875
2012,Sisimiut,water,LV015,-54.375,70.5625
2012,Sisimiut,water,LP021,-52.875,70.0625
2012,Sisimiut,water,KH018,-53.625,66.9375
2012,Sisimiut,water,LM027,-51.375,69.8125
2012,Sisimiut,water,LV016,-54.125,70.5625
2012,Sisimiut,water,LH027,-51.375,69.3125
2012,Sisimiut,water,HV025,-51.875,63.4375
2012,Sisimiut,water,LN025,-51.875,69.9375
2012,Sisimiut,water,LS018,-53.625,70.3125
2012,Sisimiut,water,LN021,-52.875,69.9375
2012,Sisimiut,water,LP026,-51.625,70.0625
2012,Sisimiut,water,GK017,-53.875,60.0625
2012,Sisimiut,water,JD023,-52.375,64.0625
2012,Sisimiut,water,MA026,-51.625,70.9375
2012,Sisimiut,water,LD017,-53.875,68.8125
2012,Sisimiut,water,LP029,-50.875,70.0625
2012,Sisimiut,water,KD018,-53.625,66.4375
2012,Sisimiut,water,HS027,-51.375,63.1875
2012,Sisimiut,water,JZ019,-53.375,66.0625
2012,Sisimiut,water,JE031,-50.375,64.1875
2012,Tasiilaq,water,600B3,-36.5,65.75
2012,Tasiilaq,water,600B2,-37.5,65.75
2012,Ukkusissat,ice,MZ008,-56.125,73.1875
2012,Ukkusissat,ice,MB025,-51.875,71.0625
2012,Ukkusissat,ice,MB026,-51.625,71.0625
2012,Ukkusissat,ice,MB024,-52.125,71.0625
2012,Ukkusissat,ice,LX028,-51.125,70.6875
2012,Ukkusissat,ice,MA024,-52.125,70.9375
2012,Ukkusissat,ice,LZ027,-51.375,70.8125
2012,Ukkusissat,ice,MA025,-51.875,70.9375
2012,Ukkusissat,ice,MB027,-51.375,71.0625
2012,Ukkusissat,ice,MA026,-51.625,70.9375
2012,Ukkusissat,ice,LZ026,-51.625,70.8125
2012,Ukkusissat,ice,MA027,-51.375,70.9375
2012,Ukkusissat,ice,LX024,-52.125,70.6875
2012,Ukkusissat,ice,MB028,-51.125,71.0625
2012,Ukkusissat,ice,MA028,-51.125,70.9375
2012,Ukkusissat,ice,MA023,-52.375,70.9375
2012,Ukkusissat,ice,MB029,-50.875,71.0625
2012,Ukkusissat,ice,MA029,-50.875,70.9375
2012,Ukkusissat,water,MA026,-51.625,70.9375
2012,Ukkusissat,water,MB025,-51.875,71.0625
2012,Ukkusissat,water,MB026,-51.625,71.0625
2012,Ukkusissat,water,MB024,-52.125,71.0625
2012,Ukkusissat,water,LS030,-50.625,70.3125
2012,Ukkusissat,water,MG022,-52.625,71.5625
2012,Ukkusissat,water,MA025,-51.875,70.9375
2012,Ukkusissat,water,LT027,-51.375,70.4375
2012,Ukkusissat,water,LS029,-50.875,70.3125
2012,Ukkusissat,water,LT028,-51.125,70.4375
2012,Ukkusissat,water,MS008,-56.125,72.6875
2012,Ukkusissat,water,MG021,-52.875,71.5625
2012,Ukkusissat,water,LZ029,-50.875,70.8125
2012,Ukkusissat,water,MZ008,-56.125,73.1875
2012,Ukkusissat,water,MZ012,-55.125,73.1875
2012,Ukkusissat,water,MT009,-55.875,72.8125
2012,Ukkusissat,water,LX028,-51.125,70.6875
2012,Ukkusissat,water,LX024,-52.125,70.6875
2012,Ukkusissat,water,MB027,-51.375,71.0625
2012,Ukkusissat,water,LT030,-50.625,70.4375
2012,Ukkusissat,water,NB009,-55.875,73.4375
2012,Ukkusissat,water,LV027,-51.375,70.5625
2012,Ukkusissat,water,LV028,-51.125,70.5625
2012,Ukkusissat,water,MA028,-51.125,70.9375
2012,Ukkusissat,water,LV024,-52.125,70.5625
2012,Ukkusissat,water,LX026,-51.625,70.6875
2012,Ukkusissat,water,LN027,-51.375,69.9375
2012,Ukkusissat,water,ND009,-55.875,73.5625
2012,Ukkusissat,water,MV009,-55.875,72.9375
2012,Ukkusissat,water,MA024,-52.125,70.9375
2012,Ukkusissat,water,MB028,-51.125,71.0625
2012,Ukkusissat,water,LZ026,-51.625,70.8125
2012,Ukkusissat,water,LX025,-51.875,70.6875
2012,Ukkusissat,water,MD023,-52.375,71.1875
2012,Ukkusissat,water,MD024,-52.125,71.1875
2012,Ukkusissat,water,MB023,-52.375,71.0625
2012,Ukkusissat,water,LG028,-51.125,69.1875
2012,Ukkusissat,water,LN024,-52.125,69.9375
2012,Ukkusissat,water,LN026,-51.625,69.9375
2012,Ukkusissat,water,MX008,-56.125,73.0625
2012,Ukkusissat,water,LH028,-51.125,69.3125
2012,Upernavik,ice,NA008,-56.125,73.3125
2012,Upernavik,ice,NH005,-56.875,74.0625
2012,Upernavik,ice,ND007,-56.375,73.5625
2012,Upernavik,ice,NH007,-56.375,74.0625
2012,Upernavik,ice,NB008,-56.125,73.4375
2012,Upernavik,ice,NH006,-56.625,74.0625
2012,Upernavik,ice,ND008,-56.125,73.5625
2012,Upernavik,ice,NB009,-55.875,73.4375
2012,Upernavik,ice,NB007,-56.375,73.4375
2012,Upernavik,ice,MM011,-55.375,72.1875
2012,Upernavik,ice,MV011,-55.375,72.9375
2012,Upernavik,ice,MV010,-55.625,72.9375
2012,Upernavik,ice,NG007,-56.375,73.9375
2012,Upernavik,ice,MT010,-55.625,72.8125
2012,Upernavik,ice,NH004,-57.125,74.0625
2012,Upernavik,ice,NA009,-55.875,73.3125
2012,Upernavik,ice,MX009,-55.875,73.0625
2012,Upernavik,ice,MZ009,-55.875,73.1875
2012,Upernavik,ice,MZ010,-55.625,73.1875
2012,Upernavik,ice,MM012,-55.125,72.1875
2012,Upernavik,ice,MT007,-56.375,72.8125
2012,Upernavik,ice,NB006,-56.625,73.4375
2012,Upernavik,ice,NG005,-56.875,73.9375
2012,Upernavik,ice,ND009,-55.875,73.5625
2012,Upernavik,ice,NG006,-56.625,73.9375
2012,Upernavik,ice,MZ008,-56.125,73.1875
2012,Upernavik,ice,MV012,-55.125,72.9375
2012,Upernavik,ice,MT008,-56.125,72.8125
2012,Upernavik,ice,NG004,-57.125,73.9375
2012,Upernavik,ice,NN007,-56.375,74.6875
2012,Upernavik,ice,NN005,-56.875,74.6875
2012,Upernavik,ice,NN004,-57.125,74.6875
2012,Upernavik,ice,NN006,-56.625,74.6875
2012,Upernavik,ice,MX011,-55.375,73.0625
2012,Upernavik,ice,NM003,-57.375,74.5625
2012,Upernavik,ice,MZ011,-55.375,73.1875
2012,Upernavik,water,MV010,-55.625,72.9375
2012,Upernavik,water,MT010,-55.625,72.8125
2012,Upernavik,water,MT009,-55.875,72.8125
2012,Upernavik,water,ND008,-56.125,73.5625
2012,Upernavik,water,ND007,-56.375,73.5625
2012,Upernavik,water,MT008,-56.125,72.8125
2012,Upernavik,water,ND010,-55.625,73.5625
2012,Upernavik,water,MT014,-54.625,72.8125
2012,Upernavik,water,MV012,-55.125,72.9375
2012,Upernavik,water,NB011,-55.375,73.4375
2012,Upernavik,water,ND009,-55.875,73.5625
2012,Upernavik,water,NJ008,-56.125,74.1875
2012,Upernavik,water,MZ012,-55.125,73.1875
2012,Upernavik,water,MS008,-56.125,72.6875
2012,Upernavik,water,MV013,-54.875,72.9375
2012,Upernavik,water,NH006,-56.625,74.0625
2012,Upernavik,water,NB010,-55.625,73.4375
2012,Upernavik,water,NB008,-56.125,73.4375
2012,Upernavik,water,NH007,-56.375,74.0625
2012,Upernavik,water,MX009,-55.875,73.0625
2012,Upernavik,water,NA009,-55.875,73.3125
2012,Upernavik,water,LX024,-52.125,70.6875
2012,Upernavik,water,NB009,-55.875,73.4375
2012,Upernavik,water,MZ008,-56.125,73.1875
2012,Upernavik,water,MZ009,-55.875,73.1875
2012,Upernavik,water,NG009,-55.875,73.9375
2012,Upernavik,water,NA008,-56.125,73.3125
2012,Upernavik,water,NG007,-56.375,73.9375
2012,Upernavik,water,MV009,-55.875,72.9375
2012,Upernavik,water,MX010,-55.625,73.0625
2012,Upernavik,water,MV011,-55.375,72.9375
2012,Upernavik,water,NA011,-55.375,73.3125
2012,Upernavik,water,ND011,-55.375,73.5625
2012,Upernavik,water,NA012,-55.125,73.3125
2012,Upernavik,water,MT007,-56.375,72.8125
2012,Upernavik,water,MV007,-56.375,72.9375
2012,Upernavik,water,MV008,-56.125,72.9375
2012,Upernavik,water,NB007,-56.375,73.4375
2012,Upernavik,water,MX008,-56.125,73.0625
2012,Upernavik,water,MT012,-55.125,72.8125
2012,Upernavik,water,LX027,-51.375,70.6875
2012,Upernavik,water,NA010,-55.625,73.3125
2012,Upernavik,water,LX028,-51.125,70.6875
2012,Upernavik,water,MT013,-54.875,72.8125
2012,Upernavik,water,MZ010,-55.625,73.1875
2012,Upernavik,water,NH008,-56.125,74.0625
2012,Upernavik,water,MZ011,-55.375,73.1875
2012,Upernavik,water,LV028,-51.125,70.5625
2012,Upernavik,water,LV027,-51.375,70.5625
2012,Upernavik,water,NN004,-57.125,74.6875
2012,Upernavik Kujalleq,ice,MM011,-55.375,72.1875
2012,Upernavik Kujalleq,ice,MM012,-55.125,72.1875
2012,Upernavik Kujalleq,ice,MN013,-54.875,72.3125
2012,Upernavik Kujalleq,ice,NN007,-56.375,74.6875
2012,Upernavik Kujalleq,ice,NM006,-56.625,74.5625
2012,Upernavik Kujalleq,ice,MM013,-54.875,72.1875
2012,Upernavik Kujalleq,ice,NA008,-56.125,73.3125
2012,Upernavik Kujalleq,ice,NH007,-56.375,74.0625
2012,Upernavik Kujalleq,ice,ND008,-56.125,73.5625
2012,Upernavik Kujalleq,water,MT010,-55.625,72.8125
2012,Upernavik Kujalleq,water,MV010,-55.625,72.9375
2012,Upernavik Kujalleq,water,ND008,-56.125,73.5625
2012,Upernavik Kujalleq,water,MM012,-55.125,72.1875
2012,Upernavik Kujalleq,water,MV009,-55.875,72.9375
2012,Upernavik Kujalleq,water,NB008,-56.125,73.4375
2012,Upernavik Kujalleq,water,NB009,-55.875,73.4375
2012,Upernavik Kujalleq,water,NA008,-56.125,73.3125
2012,Upernavik Kujalleq,water,MM011,-55.375,72.1875
2012,Upernavik Kujalleq,water,LX024,-52.125,70.6875
2012,Upernavik Kujalleq,water,MX008,-56.125,73.0625
2012,Upernavik Kujalleq,water,LZ026,-51.625,70.8125
2012,Upernavik Kujalleq,water,LZ025,-51.875,70.8125
2012,Upernavik Kujalleq,water,MM013,-54.875,72.1875
2012,Upernavik Kujalleq,water,MN013,-54.875,72.3125
2012,Upernavik Kujalleq,water,MA026,-51.625,70.9375
2012,Upernavik Kujalleq,water,MN012,-55.125,72.3125
2012,Upernavik Kujalleq,water,LV027,-51.375,70.5625
2012,Upernavik Kujalleq,water,MV012,-55.125,72.9375
2012,Upernavik Kujalleq,water,NB010,-55.625,73.4375
2012,Upernavik Kujalleq,water,ND007,-56.375,73.5625
2012,Upernavik Kujalleq,water,MT015,-54.375,72.8125
2012,Upernavik Kujalleq,water,ND009,-55.875,73.5625
2012,Upernavik Kujalleq,water,MN011,-55.375,72.3125
2012,Upernavik Kujalleq,water,MV013,-54.875,72.9375
2012,Uummannaq,ice,MA027,-51.375,70.9375
2012,Uummannaq,ice,LV027,-51.375,70.5625
2012,Uummannaq,ice,LT027,-51.375,70.4375
2012,Uummannaq,ice,LX026,-51.625,70.6875
2012,Uummannaq,ice,LX024,-52.125,70.6875
2012,Uummannaq,ice,LX023,-52.375,70.6875
2012,Uummannaq,ice,LV025,-51.875,70.5625
2012,Uummannaq,ice,LV024,-52.125,70.5625
2012,Uummannaq,ice,LX029,-50.875,70.6875
2012,Uummannaq,ice,LV026,-51.625,70.5625
2012,Uummannaq,ice,LX025,-51.875,70.6875
2012,Uummannaq,water,LX025,-51.875,70.6875
2012,Uummannaq,water,LX024,-52.125,70.6875
2012,Uummannaq,water,LT027,-51.375,70.4375
2012,Uummannaq,water,LX023,-52.375,70.6875
2012,Uummannaq,water,LV026,-51.625,70.5625
2012,Uummannaq,water,LT029,-50.875,70.4375
2012,Uummannaq,water,LV025,-51.875,70.5625
2012,Uummannaq,water,LV024,-52.125,70.5625
2012,Uummannaq,water,LZ018,-53.625,70.8125
2012,Uummannaq,water,LX026,-51.625,70.6875
2012,Uummannaq,water,LT028,-51.125,70.4375
2012,Uummannaq,water,LT025,-51.875,70.4375
2012,Uummannaq,water,LZ029,-50.875,70.8125
2012,Uummannaq,water,LS030,-50.625,70.3125
2012,Uummannaq,water,LT026,-51.625,70.4375
2012,Uummannaq,water,LT030,-50.625,70.4375
2012,Uummannaq,water,ND008,-56.125,73.5625
2012,Uummannaq,water,NA009,-55.875,73.3125
2012,Uummannaq,water,MZ009,-55.875,73.1875
2012,Uummannaq,water,MB025,-51.875,71.0625
2012,Uummannaq,water,NB009,-55.875,73.4375
2012,Uummannaq,water,MG021,-52.875,71.5625
2012,Uummannaq,water,LZ025,-51.875,70.8125
2012,Uummannaq,water,NB008,-56.125,73.4375
2012,Uummannaq,water,LG028,-51.125,69.1875
2012,Uummannaq,water,ND009,-55.875,73.5625
2012,Uummannaq,water,LS028,-51.125,70.3125
2012,Uummannaq,water,LN027,-51.375,69.9375
2012,Uummannaq,water,LN028,-51.125,69.9375
2012,Uummannaq,water,LM027,-51.375,69.8125
2012,Uummannaq,water,LV028,-51.125,70.5625
2012,Uummannaq,water,LV027,-51.375,70.5625
2012,Uummannaq,water,LX027,-51.375,70.6875
2012,Uummannaq,water,MV013,-54.875,72.9375
2012,Uummannaq,water,MB026,-51.625,71.0625
2012,Uummannaq,water,JE026,-51.625,64.1875
2012,Uummannaq,water,MB024,-52.125,71.0625
2012,Uummannaq,water,LZ026,-51.625,70.8125
2012,Uummannaq,water,LZ028,-51.125,70.8125
2012,Uummannaq,water,MA026,-51.625,70.9375
2012,Uummannaq,water,LZ022,-52.625,70.8125
2012,Uummannaq,water,LZ020,-53.125,70.8125
2012,Uummannaq,water,LZ023,-52.375,70.8125
2012,Uummannaq,water,MA024,-52.125,70.9375
2012,Uummannaq,water,MD023,-52.375,71.1875
2012,Uummannaq,water,LH028,-51.125,69.3125
2012,Uummannaq,water,LZ027,-51.375,70.8125
2012,Uummannaq,water,LX029,-50.875,70.6875
2012,Uummannaq,water,LZ024,-52.125,70.8125
2012,Uummannaq,water,LG027,-51.375,69.1875
2012,Uummannaq,water,LZ021,-52.875,70.8125
2012,Uummannaq,water,MD024,-52.125,71.1875
2012,Uummannaq,water,LX028,-51.125,70.6875
2012,Uummannaq,water,LN026,-51.625,69.9375
2012,Uummannaq,water,LH027,-51.375,69.3125
2012,Uummannaq,water,MF019,-53.375,71.4375
2012,Uummannaq,water,MD019,-53.375,71.1875
2012,Uummannaq,water,MF021,-52.875,71.4375
2012,Uummannaq,water,LP027,-51.375,70.0625
2012,Uummannaq,water,LS029,-50.875,70.3125
2012,Uummannaq,water,MD020,-53.125,71.1875
2012,Uummannaq,water,ME019,-53.375,71.3125
2012,Uummannaq,water,LX030,-50.625,70.6875
2012,Uummannaq,water,LN025,-51.875,69.9375
2013,Aasiaat,water,LA020,-53.125,68.5625
2013,Aasiaat,water,LD021,-52.875,68.8125
2013,Aasiaat,water,LB021,-52.875,68.6875
2013,Aasiaat,water,LA021,-52.875,68.5625
2013,Aasiaat,water,LD020,-53.125,68.8125
2013,Aasiaat,water,LB020,-53.125,68.6875
2013,Aasiaat,water,LD023,-52.375,68.8125
2013,Aasiaat,water,LA019,-53.375,68.5625
2013,Aasiaat,water,LD022,-52.625,68.8125
2013,Aasiaat,water,LA023,-52.375,68.5625
2013,Aasiaat,water,LB022,-52.625,68.6875
2013,Aasiaat,water,LA022,-52.625,68.5625
2013,Aasiaat,water,LA024,-52.125,68.5625
2013,Aasiaat,water,LD019,-53.375,68.8125
2013,Aasiaat,water,LG021,-52.875,69.1875
2013,Aasiaat,water,LB023,-52.375,68.6875
2013,Aasiaat,water,LB024,-52.125,68.6875
2013,Aasiaat,water,LN023,-52.375,69.9375
2013,Aasiaat,water,LP022,-52.625,70.0625
2013,Aasiaat,water,LP021,-52.875,70.0625
2013,Aasiaat,water,LA025,-51.875,68.5625
2013,Aasiaat,water,LE019,-53.375,68.9375
2013,Aasiaat,water,LD025,-51.875,68.8125
2013,Aasiaat,water,LB019,-53.375,68.6875
2013,Aasiaat,water,KZ019,-53.375,68.4375
2013,Aasiaat,water,LD011,-55.375,68.8125
2013,Aasiaat,water,LF019,-53.375,69.0625
2013,Aasiaat,water,LA018,-53.625,68.5625
2013,Aasiaat,water,LP020,-53.125,70.0625
2013,Aasiaat,water,KT020,-53.125,68.0625
2013,Aasiaat,water,LA026,-51.625,68.5625
2013,Aasiaat,water,LB025,-51.875,68.6875
2013,Aasiaat,water,LB032,-50.125,68.6875
2013,Aasiaat,water,LB026,-51.625,68.6875
2013,Aasiaat,water,JJ029,-50.875,64.6875
2013,Aasiaat,water,LD024,-52.125,68.8125
2013,Aasiaat,water,KX020,-53.125,68.3125
2013,Aasiaat,water,LA030,-50.625,68.5625
2013,Aasiaat,water,JB026,-51.625,63.9375
2013,Aasiaat,water,JE029,-50.875,64.1875
2013,Aasiaat,water,KZ021,-52.875,68.4375
2013,Aasiaat,water,LE027,-51.375,68.9375
2013,Aasiaat,water,LD027,-51.375,68.8125
2013,Akunnaaq,ice,LB023,-52.375,68.6875
2013,Akunnaaq,ice,LD023,-52.375,68.8125
2013,Akunnaaq,ice,LD024,-52.125,68.8125
2013,Akunnaaq,water,LB023,-52.375,68.6875
2013,Akunnaaq,water,LD023,-52.375,68.8125
2013,Akunnaaq,water,LD024,-52.125,68.8125
2013,Akunnaaq,water,LD027,-51.375,68.8125
2013,Akunnaaq,water,LD025,-51.875,68.8125
2013,Akunnaaq,water,LB024,-52.125,68.6875
2013,Akunnaaq,water,LD021,-52.875,68.8125
2013,Akunnaaq,water,LD022,-52.625,68.8125
2013,Akunnaaq,water,LB022,-52.625,68.6875
2013,Akunnaaq,water,LA023,-52.375,68.5625
2013,Akunnaaq,water,LD020,-53.125,68.8125
2013,Akunnaaq,water,LE019,-53.375,68.9375
2013,Akunnaaq,water,LA027,-51.375,68.5625
2013,Akunnaaq,water,LA025,-51.875,68.5625
2013,Akunnaaq,water,LB025,-51.875,68.6875
2013,Akunnaaq,water,LA026,-51.625,68.5625
2013,Akunnaaq,water,LA020,-53.125,68.5625
2013,Akunnaaq,water,LM027,-51.375,69.8125
2013,Akunnaaq,water,LA021,-52.875,68.5625
2013,Alluitsup Paa,water,GP050,-45.625,60.5625
2013,Alluitsup Paa,water,GL052,-45.125,60.1875
2013,Alluitsup Paa,water,GP049,-45.875,60.5625
2013,Alluitsup Paa,water,GN052,-45.125,60.4375
2013,Alluitsup Paa,water,GP051,-45.375,60.5625
2013,Alluitsup Paa,water,GN051,-45.375,60.4375
2013,Alluitsup Paa,water,GN050,-45.625,60.4375
2013,Ammassivik,water,GR049,-45.875,60.6875
2013,Ammassivik,water,GS048,-46.125,60.8125
2013,Ammassivik,water,GS050,-45.625,60.8125
2013,Ammassivik,water,GS049,-45.875,60.8125
2013,Ammassivik,water,GP049,-45.875,60.5625
2013,Ammassivik,water,GP050,-45.625,60.5625
2013,Ammassivik,water,GP051,-45.375,60.5625
2013,Arsuk,water,GX040,-48.125,61.1875
2013,Arsuk,water,GX039,-48.375,61.1875
2013,Arsuk,water,HF034,-49.625,61.9375
2013,Arsuk,water,GX038,-48.625,61.1875
2013,Arsuk,water,HE034,-49.625,61.8125
2013,Arsuk,water,HA038,-48.625,61.4375
2013,Arsuk,water,GV040,-48.125,61.0625
2013,Arsuk,water,GV041,-47.875,61.0625
2013,Arsuk,water,HG034,-49.625,62.0625
2013,Arsuk,water,GR049,-45.875,60.6875
2013,Arsuk,water,GT045,-46.875,60.9375
2013,Arsuk,water,HF035,-49.375,61.9375
2013,Atammik,water,JK024,-52.125,64.8125
2013,Atammik,water,JH024,-52.125,64.5625
2013,Atammik,water,JG024,-52.125,64.4375
2013,Atammik,water,JX020,-53.125,65.9375
2013,Atammik,water,JJ024,-52.125,64.6875
2013,Atammik,water,JD025,-51.875,64.0625
2013,Atammik,water,JV020,-53.125,65.8125
2013,Atammik,water,JK023,-52.375,64.8125
2013,Attu,water,KT018,-53.625,68.0625
2013,Attu,water,KS019,-53.375,67.9375
2013,Attu,water,KS018,-53.625,67.9375
2013,Attu,water,KV018,-53.625,68.1875
2013,Attu,water,KX018,-53.625,68.3125
2013,Attu,water,KV019,-53.375,68.1875
2013,Attu,water,KT020,-53.125,68.0625
2013,Attu,water,KS017,-53.875,67.9375
2013,Attu,water,KL019,-53.375,67.3125
2013,Attu,water,KR018,-53.625,67.8125
2013,Attu,water,KP018,-53.625,67.6875
2013,Attu,water,KR019,-53.375,67.8125
2013,Attu,water,KT017,-53.875,68.0625
2013,Attu,water,KM017,-53.875,67.4375
2013,Attu,water,KL017,-53.875,67.3125
2013,Attu,water,KM019,-53.375,67.4375
2013,Attu,water,KN017,-53.875,67.5625
2013,Attu,water,KJ017,-53.875,67.0625
2013,Attu,water,KZ018,-53.625,68.4375
2013,Attu,water,KT019,-53.375,68.0625
2013,Attu,water,KP017,-53.875,67.6875
2013,Attu,water,KF017,-53.875,66.6875
2013,Attu,water,KS021,-52.875,67.9375
2013,Attu,water,KR017,-53.875,67.8125
2013,Attu,water,KX019,-53.375,68.3125
2013,Attu,water,LJ028,-51.125,69.4375
2013,Attu,water,KT021,-52.875,68.0625
2013,Attu,water,LG028,-51.125,69.1875
2013,Attu,water,LN025,-51.875,69.9375
2013,Attu,water,KX020,-53.125,68.3125
2013,Attu,water,LH028,-51.125,69.3125
