,seasonal_year,sellers_locality,vessel_type,field_code
1461,2015,Kullorsuaq,water,ND009
1462,2015,Kullorsuaq,water,ND010
1463,2015,Kullorsuaq,water,NE008
1464,2015,Kullorsuaq,water,NG008
1465,2015,Kullorsuaq,water,NG009
1466,2015,Maniitsoq,water,JA026
1467,2015,Maniitsoq,water,JA027
1468,2015,Maniitsoq,water,JB024
1469,2015,Maniitsoq,water,JB025
1470,2015,Maniitsoq,water,JB026
1471,2015,Maniitsoq,water,JE024
1472,2015,Maniitsoq,water,JF024
1473,2015,Maniitsoq,water,JG024
1474,2015,Maniitsoq,water,JG027
1475,2015,Maniitsoq,water,JG028
1476,2015,Maniitsoq,water,JH024
1477,2015,Maniitsoq,water,JH027
1478,2015,Maniitsoq,water,JM020
1479,2015,Maniitsoq,water,JM022
1480,2015,Maniitsoq,water,JM023
1481,2015,Maniitsoq,water,JN022
1482,2015,Maniitsoq,water,JN023
1483,2015,Maniitsoq,water,JP020
1484,2015,Maniitsoq,water,JP021
1485,2015,Maniitsoq,water,JR020
1486,2015,Maniitsoq,water,JR021
1487,2015,Maniitsoq,water,JR022
1488,2015,Maniitsoq,water,JR023
1489,2015,Maniitsoq,water,JR024
1490,2015,Maniitsoq,water,JS010
1491,2015,Maniitsoq,water,JS020
1492,2015,Maniitsoq,water,JT020
1493,2015,Maniitsoq,water,JT022
1494,2015,Naajaat,water,MZ008
1495,2015,Naajaat,water,MZ009
1496,2015,Naajaat,water,MZ010
1497,2015,Naajaat,water,MZ011
1498,2015,Nanortalik,water,GL056
1499,2015,Napasoq,water,JE024
1500,2015,Napasoq,water,JL023
1501,2015,Napasoq,water,JM022
1502,2015,Napasoq,water,JM023
1503,2015,Narsaq,water,GP045
1504,2015,Narsaq,water,GP049
1505,2015,Narsaq,water,GR045
1506,2015,Narsaq,water,GR047
1507,2015,Narsaq,water,GS044
1508,2015,Narsaq,water,GS046
1509,2015,Narsaq,water,GS047
1510,2015,Narsaq,water,GS048
1511,2015,Narsaq,water,GT044
1512,2015,Narsaq,water,GT045
1513,2015,Narsaq,water,GT048
1514,2015,Narsaq,water,GT049
1515,2015,Narsaq,water,GT050
1516,2015,Narsaq,water,HT028
1517,2015,Niaqornaarsuk,water,LD025
1518,2015,Niaqornat,ice,LV029
1519,2015,Niaqornat,water,LT026
1520,2015,Niaqornat,water,LV024
1521,2015,Niaqornat,water,MD020
1522,2015,Nutaarmiut,water,ND008
1523,2015,Nutaarmiut,water,NG008
1524,2015,Nuugaatsiaq,water,MF020
1525,2015,Nuugaatsiaq,water,MG019
1526,2015,Nuuk,water,GX040
1527,2015,Nuuk,water,HA038
1528,2015,Nuuk,water,HR030
1529,2015,Nuuk,water,HT028
1530,2015,Nuuk,water,HX027
1531,2015,Nuuk,water,JA024
1532,2015,Nuuk,water,JA025
1533,2015,Nuuk,water,JA026
1534,2015,Nuuk,water,JA027
1535,2015,Nuuk,water,JB025
1536,2015,Nuuk,water,JB026
1537,2015,Nuuk,water,JB027
1538,2015,Nuuk,water,JB029
1539,2015,Nuuk,water,JD024
1540,2015,Nuuk,water,JD025
1541,2015,Nuuk,water,JE024
1542,2015,Nuuk,water,JE025
1543,2015,Nuuk,water,JE026
1544,2015,Nuuk,water,JE027
1545,2015,Nuuk,water,JE029
1546,2015,Nuuk,water,JF024
1547,2015,Nuuk,water,JG024
1548,2015,Nuuk,water,JG027
1549,2015,Nuuk,water,JG028
1550,2015,Nuuk,water,JG029
1551,2015,Nuuk,water,JG031
1552,2015,Nuuk,water,JH028
1553,2015,Nuuk,water,JJ029
1554,2015,Nuuk,water,JM023
1555,2015,Nuuk,water,JN021
1556,2015,Nuuk,water,JN023
1557,2015,Nuuk,water,LB025
1558,2015,Nuuk,water,LG028
1559,2015,Nuuk,water,LN027
1560,2015,Nuuk,water,LV013
1561,2015,Nuuk,water,LV028
1562,2015,Nuuk,water,MV012
1563,2015,Nuuk,water,MV013
1564,2015,Nuuk,water,ND010
1565,2015,Paamiut,water,HB030
1566,2015,Paamiut,water,HB034
1567,2015,Paamiut,water,HB036
1568,2015,Paamiut,water,HE033
1569,2015,Paamiut,water,HE034
1570,2015,Paamiut,water,HE035
1571,2015,Paamiut,water,HE036
1572,2015,Paamiut,water,HF033
1573,2015,Paamiut,water,HF034
1574,2015,Paamiut,water,HG033
1575,2015,Paamiut,water,HG034
1576,2015,Paamiut,water,HH033
1577,2015,Paamiut,water,HH034
1578,2015,Paamiut,water,HH036
1579,2015,Paamiut,water,HN031
1580,2015,Paamiut,water,HP031
1581,2015,Paamiut,water,HV028
1582,2015,Qaarsut,water,LX023
1583,2015,Qaarsut,water,LX024
1584,2015,Qaarsut,water,LX028
1585,2015,Qaarsut,water,LZ020
1586,2015,Qaarsut,water,LZ022
1587,2015,Qaarsut,water,LZ025
1588,2015,Qaqortoq,water,GK053
1589,2015,Qaqortoq,water,GN052
1590,2015,Qaqortoq,water,GP048
1591,2015,Qaqortoq,water,GP049
1592,2015,Qaqortoq,water,GR046
1593,2015,Qaqortoq,water,GR047
1594,2015,Qaqortoq,water,GR048
1595,2015,Qaqortoq,water,GR049
1596,2015,Qaqortoq,water,GR050
1597,2015,Qaqortoq,water,GS047
1598,2015,Qaqortoq,water,GS048
1599,2015,Qaqortoq,water,GT046
1600,2015,Qaqortoq,water,HG034
1601,2015,Qaqortoq,water,HH033
1602,2015,Qaqortoq,water,HH034
1603,2015,Qaqortoq,water,HP030
1604,2015,Qaqortoq,water,HR030
1605,2015,Qaqortoq,water,HT028
1606,2015,Qasigiannguit,water,LB023
1607,2015,Qasigiannguit,water,LB024
1608,2015,Qasigiannguit,water,LB027
1609,2015,Qasigiannguit,water,LB028
1610,2015,Qasigiannguit,water,LD020
1611,2015,Qasigiannguit,water,LD025
1612,2015,Qasigiannguit,water,LD027
1613,2015,Qasigiannguit,water,LD028
1614,2015,Qasigiannguit,water,LE027
1615,2015,Qasigiannguit,water,LF028
1616,2015,Qasigiannguit,water,LG028
1617,2015,Qasigiannguit,water,LH027
1618,2015,Qasigiannguit,water,LL027
1619,2015,Qasigiannguit,water,LM027
1620,2015,Qassimiut,water,GR047
1621,2015,Qassimiut,water,GT044
1622,2015,Qassimiut,water,GT045
1623,2015,Qassimiut,water,GT049
1624,2015,Qeqertaq,ice,LP028
1625,2015,Qeqertaq,water,LE027
1626,2015,Qeqertaq,water,LF020
1627,2015,Qeqertaq,water,LN024
1628,2015,Qeqertaq,water,LN026
1629,2015,Qeqertaq,water,LN027
1630,2015,Qeqertaq,water,LN028
1631,2015,Qeqertarsuaq,water,LG018
1632,2015,Qeqertarsuaq,water,LG028
1633,2015,Qeqertarsuaq,water,LH028
1634,2015,Qeqertarsuaq,water,LK027
1635,2015,Qeqertarsuaq,water,LM026
1636,2015,Qeqertarsuaq,water,LM027
1637,2015,Qeqertarsuaq,water,LN026
1638,2015,Qeqertarsuaq,water,LN027
1639,2015,Qeqertarsuaq,water,LN028
1640,2015,Qeqertarsuaq,water,LS030
1641,2015,Qeqertarsuaq,water,MZ008
1642,2015,Qeqertarsuatsiaat,water,HN031
1643,2015,Qeqertarsuatsiaat,water,HP030
1644,2015,Qeqertarsuatsiaat,water,HP031
1645,2015,Qeqertarsuatsiaat,water,HR029
1646,2015,Qeqertarsuatsiaat,water,HR030
1647,2015,Qeqertarsuatsiaat,water,HS028
1648,2015,Qeqertarsuatsiaat,water,HS029
1649,2015,Qeqertarsuatsiaat,water,HT028
1650,2015,Saarloq,water,GP049
1651,2015,Saattut,ice,LX026
1652,2015,Saattut,ice,LX027
1653,2015,Saattut,ice,LZ026
1654,2015,Saattut,ice,LZ028
1655,2015,Saattut,ice,MA025
1656,2015,Saattut,ice,MA026
1657,2015,Saattut,water,LF028
1658,2015,Saattut,water,LS030
1659,2015,Saattut,water,LT028
1660,2015,Saattut,water,LX025
1661,2015,Saattut,water,LX026
1662,2015,Saattut,water,LX027
1663,2015,Saattut,water,LX029
1664,2015,Saattut,water,LZ026
1665,2015,Saattut,water,LZ027
1666,2015,Saattut,water,MA026
1667,2015,Saattut,water,MD020
1668,2015,Saattut,water,ME020
1669,2015,Saattut,water,MT014
1670,2015,Saattut,water,MV013
1671,2015,Saattut,water,MV014
1672,2015,Saattut,water,MZ009
1673,2015,Saattut,water,MZ010
1674,2015,Saattut,water,MZ012
1675,2015,Saattut,water,NA009
1676,2015,Saattut,water,ND008
1677,2015,Saattut,water,ND010
1678,2015,Saattut,water,NG008
1679,2015,Saattut,water,NG009
1680,2015,Saqqaq,water,LN027
1681,2015,Saqqaq,water,LN028
1682,2015,Saqqaq,water,LT027
1683,2015,Sisimiut,water,JB024
1684,2015,Sisimiut,water,JE024
1685,2015,Sisimiut,water,JF024
1686,2015,Sisimiut,water,JG023
1687,2015,Sisimiut,water,JG024
1688,2015,Sisimiut,water,KE018
1689,2015,Sisimiut,water,KE019
1690,2015,Sisimiut,water,KG017
1691,2015,Sisimiut,water,KG018
1692,2015,Sisimiut,water,KG019
1693,2015,Sisimiut,water,KH017
1694,2015,Sisimiut,water,KH019
1695,2015,Sisimiut,water,KH021
1696,2015,Sisimiut,water,KJ017
1697,2015,Sisimiut,water,KK017
1698,2015,Ukkusissat,ice,MA024
1699,2015,Ukkusissat,ice,MA025
1700,2015,Ukkusissat,ice,MA026
1701,2015,Ukkusissat,water,LX027
1702,2015,Ukkusissat,water,MB025
1703,2015,Ukkusissat,water,MB026
1704,2015,Ukkusissat,water,MT008
1705,2015,Upernavik,water,LF028
1706,2015,Upernavik,water,MD009
1707,2015,Upernavik,water,MD010
1708,2015,Upernavik,water,MS008
1709,2015,Upernavik,water,MT008
1710,2015,Upernavik,water,MT009
1711,2015,Upernavik,water,MT010
1712,2015,Upernavik,water,MT012
1713,2015,Upernavik,water,MT014
1714,2015,Upernavik,water,MV009
1715,2015,Upernavik,water,MV010
1716,2015,Upernavik,water,MV013
1717,2015,Upernavik,water,MV014
1718,2015,Upernavik,water,MX008
1719,2015,Upernavik,water,MX009
1720,2015,Upernavik,water,MZ010
1721,2015,Upernavik,water,MZ011
1722,2015,Upernavik,water,MZ012
1723,2015,Upernavik,water,NA008
1724,2015,Upernavik,water,NA009
1725,2015,Upernavik,water,NB008
1726,2015,Upernavik,water,NB009
1727,2015,Upernavik,water,ND006
1728,2015,Upernavik,water,ND007
1729,2015,Upernavik,water,ND008
1730,2015,Upernavik,water,ND009
1731,2015,Upernavik,water,ND010
1732,2015,Upernavik,water,NE008
1733,2015,Upernavik,water,NG007
1734,2015,Upernavik,water,NG008
1735,2015,Upernavik,water,NG009
1736,2015,Upernavik Kujalleq,water,HV013
1737,2015,Upernavik Kujalleq,water,LT027
1738,2015,Upernavik Kujalleq,water,MD009
1739,2015,Upernavik Kujalleq,water,MD020
1740,2015,Upernavik Kujalleq,water,MJ008
1741,2015,Upernavik Kujalleq,water,MV010
1742,2015,Upernavik Kujalleq,water,MV013
1743,2015,Upernavik Kujalleq,water,MZ008
1744,2015,Upernavik Kujalleq,water,MZ009
1745,2015,Upernavik Kujalleq,water,MZ010
1746,2015,Upernavik Kujalleq,water,MZ011
1747,2015,Upernavik Kujalleq,water,MZ012
1748,2015,Upernavik Kujalleq,water,ND008
1749,2015,Upernavik Kujalleq,water,ND009
1750,2015,Upernavik Kujalleq,water,NG008
1751,2015,Uummannaq,ice,LV026
1752,2015,Uummannaq,ice,LV027
1753,2015,Uummannaq,ice,LV028
1754,2015,Uummannaq,ice,LV029
1755,2015,Uummannaq,ice,LX024
1756,2015,Uummannaq,water,LS030
1757,2015,Uummannaq,water,LT026
1758,2015,Uummannaq,water,LV024
1759,2015,Uummannaq,water,LV025
1760,2015,Uummannaq,water,LV026
1761,2015,Uummannaq,water,LV028
1762,2015,Uummannaq,water,LX023
1763,2015,Uummannaq,water,LX024
1764,2015,Uummannaq,water,LX025
1765,2015,Uummannaq,water,LX026
1766,2015,Uummannaq,water,LX028
1767,2015,Uummannaq,water,LZ024
1768,2015,Uummannaq,water,MD020
1769,2015,Uummannaq,water,MV010
1770,2015,Uummannaq,water,MV012
1771,2015,Uummannaq,water,MV013
1772,2015,Uummannaq,water,MV014
1773,2016,Aasiaat,water,LA020
1774,2016,Aasiaat,water,LA021
1775,2016,Aasiaat,water,LA022
1776,2016,Aasiaat,water,LA023
1777,2016,Aasiaat,water,LA024
1778,2016,Aasiaat,water,LB020
1779,2016,Aasiaat,water,LB021
1780,2016,Aasiaat,water,LB022
1781,2016,Aasiaat,water,LB023
1782,2016,Aasiaat,water,LB024
1783,2016,Aasiaat,water,LB025
1784,2016,Aasiaat,water,LB028
1785,2016,Aasiaat,water,LD020
1786,2016,Aasiaat,water,LD021
1787,2016,Aasiaat,water,LD022
1788,2016,Aasiaat,water,LD023
1789,2016,Aasiaat,water,LD024
1790,2016,Aasiaat,water,LD025
1791,2016,Aasiaat,water,LE019
1792,2016,Aasiaat,water,LF019
1793,2016,Aasiaat,water,LN027
1794,2016,Aasiaat,water,LP023
1795,2016,Akunnaaq,ice,LB023
1796,2016,Akunnaaq,ice,LD023
1797,2016,Akunnaaq,ice,LD024
1798,2016,Akunnaaq,ice,LD025
1799,2016,Akunnaaq,water,LB021
1800,2016,Akunnaaq,water,LB023
1801,2016,Akunnaaq,water,LB024
1802,2016,Akunnaaq,water,LB025
1803,2016,Akunnaaq,water,LB029
1804,2016,Akunnaaq,water,LD022
1805,2016,Akunnaaq,water,LD023
1806,2016,Akunnaaq,water,LD024
1807,2016,Akunnaaq,water,LD025
1808,2016,Akunnaaq,water,LD027
1809,2016,Alluitsup Paa,water,GN049
1810,2016,Alluitsup Paa,water,GN050
1811,2016,Alluitsup Paa,water,GN051
1812,2016,Alluitsup Paa,water,GP049
1813,2016,Alluitsup Paa,water,GP050
1814,2016,Alluitsup Paa,water,GP051
1815,2016,Alluitsup Paa,water,GR050
1816,2016,Arsuk,water,GT040
1817,2016,Arsuk,water,GV039
1818,2016,Arsuk,water,GV040
1819,2016,Arsuk,water,GV041
1820,2016,Arsuk,water,GX038
1821,2016,Arsuk,water,GX039
1822,2016,Arsuk,water,GX040
1823,2016,Arsuk,water,GZ040
1824,2016,Arsuk,water,HA038
1825,2016,Arsuk,water,JB027
1826,2016,Arsuk,water,JD026
1827,2016,Arsuk,water,JD027
1828,2016,Arsuk,water,JD028
1829,2016,Arsuk,water,JE024
1830,2016,Arsuk,water,JE026
1831,2016,Arsuk,water,JF024
1832,2016,Arsuk,water,JG027
1833,2016,Arsuk,water,JH027
1834,2016,Atammik,water,JB027
1835,2016,Atammik,water,JD026
1836,2016,Atammik,water,JD027
1837,2016,Atammik,water,JF024
1838,2016,Atammik,water,JG024
1839,2016,Atammik,water,JH024
1840,2016,Atammik,water,JJ024
1841,2016,Atammik,water,JK024
1842,2016,Attu,water,HJ028
1843,2016,Attu,water,JH024
1844,2016,Attu,water,KJ017
1845,2016,Attu,water,KM017
1846,2016,Attu,water,KP018
1847,2016,Attu,water,KR018
1848,2016,Attu,water,KS018
1849,2016,Attu,water,KS019
1850,2016,Attu,water,KT017
1851,2016,Attu,water,KT018
1852,2016,Eqalugaarsuit,water,GP048
1853,2016,Eqalugaarsuit,water,GP049
1854,2016,Eqalugaarsuit,water,GR049
1855,2016,Eqalugaarsuit,water,GR050
1856,2016,Iginniarfik,water,KT018
1857,2016,Iginniarfik,water,KT020
1858,2016,Iginniarfik,water,LA020
1859,2016,Iginniarfik,water,LB021
1860,2016,Iginniarfik,water,LB022
1861,2016,Iginniarfik,water,LB023
1862,2016,Iginniarfik,water,LB024
1863,2016,Iginniarfik,water,LD021
1864,2016,Iginniarfik,water,LE019
1865,2016,Iginniarfik,water,LF019
1866,2016,Ikamiut,ice,LA025
1867,2016,Ikamiut,ice,LB023
1868,2016,Ikamiut,ice,LB025
1869,2016,Ikamiut,ice,LB026
1870,2016,Ikamiut,ice,LD027
1871,2016,Ikamiut,ice,LE027
1872,2016,Ikamiut,water,LA023
1873,2016,Ikamiut,water,LA024
1874,2016,Ikamiut,water,LA025
1875,2016,Ikamiut,water,LA026
1876,2016,Ikamiut,water,LA027
1877,2016,Ikamiut,water,LA028
1878,2016,Ikamiut,water,LB023
1879,2016,Ikamiut,water,LB025
1880,2016,Ikamiut,water,LB026
1881,2016,Ikamiut,water,LB027
1882,2016,Ikamiut,water,LD025
1883,2016,Ikamiut,water,LE027
1884,2016,Ikerasak,water,LV027
1885,2016,Ilimanaq,water,LF026
1886,2016,Ilimanaq,water,LF027
1887,2016,Ilimanaq,water,LF028
1888,2016,Ilimanaq,water,LG028
1889,2016,Illorsuit,water,LB021
1890,2016,Illorsuit,water,LV024
1891,2016,Illorsuit,water,LV026
1892,2016,Illorsuit,water,LX023
1893,2016,Illorsuit,water,LX024
1894,2016,Illorsuit,water,LX028
1895,2016,Illorsuit,water,LZ028
1896,2016,Ilulissat,water,JF024
1897,2016,Ilulissat,water,KE025
1898,2016,Ilulissat,water,KT018
1899,2016,Ilulissat,water,KV019
1900,2016,Ilulissat,water,LA023
1901,2016,Ilulissat,water,LA025
1902,2016,Ilulissat,water,LA027
1903,2016,Ilulissat,water,LB021
1904,2016,Ilulissat,water,LB022
1905,2016,Ilulissat,water,LB023
1906,2016,Ilulissat,water,LD025
1907,2016,Ilulissat,water,LE021
1908,2016,Ilulissat,water,LE024
1909,2016,Ilulissat,water,LE025
1910,2016,Ilulissat,water,LF019
1911,2016,Ilulissat,water,LF027
1912,2016,Ilulissat,water,LF028
1913,2016,Ilulissat,water,LG026
1914,2016,Ilulissat,water,LG027
1915,2016,Ilulissat,water,LG028
1916,2016,Ilulissat,water,LG029
1917,2016,Ilulissat,water,LG030
1918,2016,Ilulissat,water,LH025
1919,2016,Ilulissat,water,LH026
1920,2016,Ilulissat,water,LH027
1921,2016,Ilulissat,water,LH028
1922,2016,Ilulissat,water,LH029
1923,2016,Ilulissat,water,LJ025
1924,2016,Ilulissat,water,LJ028
1925,2016,Ilulissat,water,LJ029
1926,2016,Ilulissat,water,LK025
1927,2016,Ilulissat,water,LK027
1928,2016,Ilulissat,water,LL027
1929,2016,Ilulissat,water,LM026
1930,2016,Ilulissat,water,LN024
1931,2016,Ilulissat,water,LN025
1932,2016,Ilulissat,water,LN026
1933,2016,Ilulissat,water,LN027
1934,2016,Ilulissat,water,LN028
1935,2016,Ilulissat,water,LP023
1936,2016,Ilulissat,water,LZ022
1937,2016,Innaarsuit,water,MZ008
1938,2016,Innaarsuit,water,MZ009
1939,2016,Innaarsuit,water,NA007
1940,2016,Innaarsuit,water,NA008
1941,2016,Innaarsuit,water,NA009
1942,2016,Innaarsuit,water,ND007
1943,2016,Innaarsuit,water,NE008
1944,2016,Itilleq,water,KB018
1945,2016,Itilleq,water,KD017
1946,2016,Itilleq,water,KD018
1947,2016,Itilleq,water,KE018
1948,2016,Itilleq,water,KE019
1949,2016,Kangaamiut,water,JH024
1950,2016,Kangaamiut,water,JM022
1951,2016,Kangaamiut,water,JS020
1952,2016,Kangaamiut,water,JS021
1953,2016,Kangaamiut,water,JT019
1954,2016,Kangaamiut,water,JT020
1955,2016,Kangaamiut,water,JV019
1956,2016,Kangaamiut,water,JV020
1957,2016,Kangaamiut,water,JX019
1958,2016,Kangaamiut,water,JX020
1959,2016,Kangaamiut,water,JZ018
1960,2016,Kangaamiut,water,JZ019
1961,2016,Kangaamiut,water,KA018
1962,2016,Kangaamiut,water,KB018
1963,2016,Kangaamiut,water,KF018
1964,2016,Kangaamiut,water,KF025
1965,2016,Kangaatsiaq,water,KS018
1966,2016,Kangaatsiaq,water,KT021
1967,2016,Kangaatsiaq,water,KV019
1968,2016,Kangaatsiaq,water,LA022
1969,2016,Kangaatsiaq,water,LA023
1970,2016,Kangaatsiaq,water,LN023
1971,2016,Kangaatsiaq,water,LN024
1972,2016,Kangerluk,water,LF017
1973,2016,Kangerluk,water,LG018
1974,2016,Kangerluk,water,LH017
1975,2016,Kangerluk,water,LJ015
1976,2016,Kangerluk,water,LL013
1977,2016,Kapisillit,water,HE026
1978,2016,Kapisillit,water,HJ028
1979,2016,Kapisillit,water,JA027
1980,2016,Kapisillit,water,JB026
1981,2016,Kapisillit,water,JB027
1982,2016,Kapisillit,water,JD026
1983,2016,Kapisillit,water,JD027
1984,2016,Kapisillit,water,JD028
1985,2016,Kapisillit,water,JE024
1986,2016,Kapisillit,water,JE029
1987,2016,Kapisillit,water,JF024
1988,2016,Kapisillit,water,JG024
1989,2016,Kapisillit,water,JG026
1990,2016,Kapisillit,water,JG027
1991,2016,Kitsissuarsuit,water,LB021
1992,2016,Kitsissuarsuit,water,LB023
1993,2016,Kitsissuarsuit,water,LB025
1994,2016,Kitsissuarsuit,water,LD020
1995,2016,Kitsissuarsuit,water,LD021
1996,2016,Kitsissuarsuit,water,LD025
1997,2016,Kitsissuarsuit,water,LE020
1998,2016,Kuummiut,water,600B2
1999,2016,Maniitsoq,water,JB026
2000,2016,Maniitsoq,water,JB027
2001,2016,Maniitsoq,water,JD026
2002,2016,Maniitsoq,water,JD027
2003,2016,Maniitsoq,water,JE024
2004,2016,Maniitsoq,water,JE025
2005,2016,Maniitsoq,water,JF024
2006,2016,Maniitsoq,water,JF026
2007,2016,Maniitsoq,water,JF028
2008,2016,Maniitsoq,water,JG024
2009,2016,Maniitsoq,water,JH024
2010,2016,Maniitsoq,water,JL022
2011,2016,Maniitsoq,water,JL023
2012,2016,Maniitsoq,water,JM022
2013,2016,Maniitsoq,water,JM023
2014,2016,Maniitsoq,water,JN021
2015,2016,Maniitsoq,water,JN023
2016,2016,Maniitsoq,water,JP021
2017,2016,Maniitsoq,water,JP022
2018,2016,Maniitsoq,water,JR020
2019,2016,Maniitsoq,water,JR021
2020,2016,Maniitsoq,water,JR022
2021,2016,Maniitsoq,water,JR023
2022,2016,Maniitsoq,water,JS020
2023,2016,Maniitsoq,water,JS021
2024,2016,Maniitsoq,water,JT019
2025,2016,Maniitsoq,water,JT020
2026,2016,Maniitsoq,water,JT021
2027,2016,Maniitsoq,water,JT022
2028,2016,Nanortalik,water,GK052
2029,2016,Nanortalik,water,GL050
2030,2016,Nanortalik,water,GL051
2031,2016,Nanortalik,water,GL052
2032,2016,Nanortalik,water,GM052
2033,2016,Nanortalik,water,GN050
2034,2016,Nanortalik,water,GN051
2035,2016,Nanortalik,water,GN052
2036,2016,Napasoq,water,JL023
2037,2016,Napasoq,water,JL024
2038,2016,Napasoq,water,JL027
2039,2016,Napasoq,water,JM022
2040,2016,Napasoq,water,JM023
2041,2016,Napasoq,water,JN023
2042,2016,Narsaq,water,GR045
2043,2016,Narsaq,water,GR046
2044,2016,Narsaq,water,GR047
2045,2016,Narsaq,water,GR048
2046,2016,Narsaq,water,GS043
2047,2016,Narsaq,water,GS044
2048,2016,Narsaq,water,GS045
2049,2016,Narsaq,water,GS046
2050,2016,Narsaq,water,GS047
2051,2016,Narsaq,water,GS048
2052,2016,Narsaq,water,GS049
2053,2016,Narsaq,water,GT046
2054,2016,Narsaq,water,GT047
2055,2016,Narsaq,water,GT048
2056,2016,Narsaq,water,GT049
2057,2016,Narsaq,water,GT050
2058,2016,Narsaq,water,GV049
2059,2016,Narsaq,water,GV051
2060,2016,Narsaq,water,GX040
2061,2016,Narsaq,water,GX051
2062,2016,Narsaq,water,GZ040
2063,2016,Narsaq,water,HT028
2064,2016,Narsaq,water,JE024
2065,2016,Niaqornaarsuk,water,KV021
2066,2016,Niaqornaarsuk,water,LB023
2067,2016,Niaqornaarsuk,water,LD025
2068,2016,Niaqornat,ice,LV029
2069,2016,Niaqornat,ice,LX028
2070,2016,Niaqornat,water,LV024
2071,2016,Niaqornat,water,LX024
2072,2016,Niaqornat,water,LX026
2073,2016,Nuugaatsiaq,water,LX025
2074,2016,Nuuk,water,GX040
2075,2016,Nuuk,water,HA038
2076,2016,Nuuk,water,HE026
2077,2016,Nuuk,water,HG033
2078,2016,Nuuk,water,HG034
2079,2016,Nuuk,water,HJ028
2080,2016,Nuuk,water,HK027
2081,2016,Nuuk,water,HR030
2082,2016,Nuuk,water,HT028
2083,2016,Nuuk,water,HT029
2084,2016,Nuuk,water,HV026
2085,2016,Nuuk,water,HX026
2086,2016,Nuuk,water,HZ026
2087,2016,Nuuk,water,JA025
2088,2016,Nuuk,water,JA026
2089,2016,Nuuk,water,JA027
2090,2016,Nuuk,water,JB025
2091,2016,Nuuk,water,JB026
2092,2016,Nuuk,water,JB027
2093,2016,Nuuk,water,JB028
2094,2016,Nuuk,water,JD024
2095,2016,Nuuk,water,JD025
2096,2016,Nuuk,water,JD026
2097,2016,Nuuk,water,JD027
2098,2016,Nuuk,water,JD028
2099,2016,Nuuk,water,JE024
2100,2016,Nuuk,water,JE025
2101,2016,Nuuk,water,JE026
2102,2016,Nuuk,water,JE027
2103,2016,Nuuk,water,JE029
2104,2016,Nuuk,water,JF024
2105,2016,Nuuk,water,JF026
2106,2016,Nuuk,water,JF028
2107,2016,Nuuk,water,JF031
2108,2016,Nuuk,water,JG020
2109,2016,Nuuk,water,JG024
2110,2016,Nuuk,water,JG026
2111,2016,Nuuk,water,JG027
2112,2016,Nuuk,water,JG028
2113,2016,Nuuk,water,JG031
2114,2016,Nuuk,water,JH024
2115,2016,Nuuk,water,JH027
2116,2016,Nuuk,water,JH028
2117,2016,Nuuk,water,JJ023
2118,2016,Nuuk,water,JJ024
2119,2016,Nuuk,water,JJ029
2120,2016,Nuuk,water,JJ030
2121,2016,Nuuk,water,JK017
2122,2016,Nuuk,water,JK025
2123,2016,Nuuk,water,JK028
2124,2016,Nuuk,water,LA019
2125,2016,Nuuk,water,LA020
2126,2016,Nuuk,water,LB020
2127,2016,Nuuk,water,LB021
2128,2016,Nuuk,water,LB022
2129,2016,Nuuk,water,LD024
2130,2016,Nuuk,water,LP023
2131,2016,Nuuk,water,LS030
2132,2016,Nuuk,water,LT026
2133,2016,Nuuk,water,LT027
2134,2016,Nuuk,water,LT028
2135,2016,Nuuk,water,LV027
2136,2016,Nuuk,water,LV028
2137,2016,Paamiut,water,HE034
2138,2016,Paamiut,water,HE035
2139,2016,Paamiut,water,HF034
2140,2016,Paamiut,water,HF035
2141,2016,Paamiut,water,HF036
2142,2016,Paamiut,water,HG033
2143,2016,Paamiut,water,HG034
2144,2016,Paamiut,water,HG035
2145,2016,Paamiut,water,HH033
2146,2016,Paamiut,water,HH034
2147,2016,Paamiut,water,HH035
2148,2016,Qaarsut,water,LH028
2149,2016,Qaarsut,water,LT026
2150,2016,Qaarsut,water,LV024
2151,2016,Qaarsut,water,LV025
2152,2016,Qaarsut,water,LX023
2153,2016,Qaarsut,water,LX024
2154,2016,Qaarsut,water,LX026
2155,2016,Qaarsut,water,LZ021
2156,2016,Qaarsut,water,LZ022
2157,2016,Qaqortoq,water,GP047
2158,2016,Qaqortoq,water,GP049
2159,2016,Qaqortoq,water,GR046
2160,2016,Qaqortoq,water,GR047
2161,2016,Qaqortoq,water,GR048
2162,2016,Qaqortoq,water,GR049
2163,2016,Qaqortoq,water,GR050
2164,2016,Qaqortoq,water,GS049
2165,2016,Qaqortoq,water,GT050
2166,2016,Qaqortoq,water,GV049
2167,2016,Qaqortoq,water,HF034
2168,2016,Qaqortoq,water,HG034
2169,2016,Qaqortoq,water,HH033
2170,2016,Qaqortoq,water,HH034
2171,2016,Qaqortoq,water,HT028
2172,2016,Qasigiannguit,water,LA023
2173,2016,Qasigiannguit,water,LB023
2174,2016,Qasigiannguit,water,LB024
2175,2016,Qasigiannguit,water,LB028
2176,2016,Qasigiannguit,water,LG027
2177,2016,Qasigiannguit,water,LG028
2178,2016,Qassimiut,water,GR048
2179,2016,Qassimiut,water,GS043
2180,2016,Qassimiut,water,GS044
2181,2016,Qassimiut,water,GS046
2182,2016,Qassimiut,water,GS048
2183,2016,Qassimiut,water,GT046
